id,wgt,ethnicity,racegroup,state,gender,education,nativity1,nativity2,legality,income1,income2,age1,age2,reg,vote,voteres,party,partycloser1,partycloser2,favorbo,favordt,favorhc,contact1,contact2,e1,e2,e3,e4,e5,e6,i1,i2,i3,i4,mi1,mi2,mi3,mi4,mi5,mi6,mi7,mi8,mi9,ma1,ma2,ma3,ma4,ma5,ma6,ma7,identity
0400000267,761.6669102,(06) Indian,(1) Asian American,MD               ,(1) Male,(6) Graduate or Professional degree,(08) India,NA,(1) U.S. Citizen,"(6) $125,000 to $250,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(3) Somewhat favorable,(2) No,(2) No,(2) Somewhat agree,(4) Somewhat disagree,(2) Somewhat agree,(2) Somewhat agree,(4) Somewhat disagree,(2) Somewhat agree,(2) Somewhat agree,(3) Neither,(3) Neither,(2) Somewhat agree,(2) No,(1) Yes,(2) No,(2) No,(2) No,(2) No,(1) Yes,(1) Yes,(2) No,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(5) American
0300000208,5286.7781074,(06) Indian,(1) Asian American,NY               ,(2) Female,"(4) Some college, but no degree",(28) Other,NA,(1) U.S. Citizen,"(5) $100,000 to $125,000",NA,(1) Below age 35,NA,"(1) Yes, registered",(1) Yes,(2) Trump,(2) Republican,NA,NA,(3) Somewhat favorable,(3) Somewhat favorable,(1) Very unfavorable,(1) Yes,(2) No,(5) Strongly disagree,(1) Strongly agree,(5) Strongly disagree,(1) Strongly agree,(2) Somewhat agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(5) Strongly disagree,(4) Somewhat disagree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(3) ANSWERFROM(RETHNIC) American
0450000287,1540.7179927,(06) Indian,(1) Asian American,WI               ,(2) Female,(5) College degree or Bachelor's degree,NA,NA,NA,NA,"(3) More than $100,000",(1) Below age 35,NA,"(1) Yes, registered",(1) Yes,NA,(1) Democrat,NA,NA,(3) Somewhat favorable,(2) Somewhat unfavorable,(5) No opinion,(2) No,(2) No,(3) Neither,(2) Somewhat agree,(5) Strongly disagree,(4) Somewhat disagree,(3) Neither,(1) Strongly agree,(3) Neither,(3) Neither,(3) Neither,(3) Neither,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(3) ANSWERFROM(RETHNIC) American
0400000396,1430.9533324,(06) Indian,(1) Asian American,NJ               ,(2) Female,(5) College degree or Bachelor's degree,NA,NA,NA,"(6) $125,000 to $250,000",NA,(1) Below age 35,NA,"(1) Yes, registered",(2) No,NA,(2) Republican,NA,NA,(5) No opinion,(5) No opinion,(5) No opinion,(2) No,(2) No,(3) Neither,(3) Neither,(2) Somewhat agree,(3) Neither,(3) Neither,(1) Strongly agree,(1) Strongly agree,(3) Neither,(3) Neither,(5) Strongly disagree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) ANSWERFROM(RETHNIC)
0400000228,1427.8578262,(06) Indian,(1) Asian American,VA               ,(2) Female,(6) Graduate or Professional degree,(08) India,NA,(1) U.S. Citizen,"(3) $50,000 to $75,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,(1) Yes,(2) No,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(5) Strongly disagree,(1) Strongly agree,(2) Somewhat agree,(2) Somewhat agree,(2) Somewhat agree,(2) Somewhat agree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(2) No,(2) No,(2) ANSWERFROM(RETHNIC)
0450000090,4447.2545693,(06) Indian,(1) Asian American,IA               ,(2) Female,(3) High school degree/GED,(08) India,NA,(1) U.S. Citizen,"(5) $100,000 to $125,000",NA,(2) 35 or above,(4) 50 to 64,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,(2) No,(2) No,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(5) Strongly disagree,(1) Strongly agree,(5) Strongly disagree,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(5) American
0450000007,744.6066375,(06) Indian,(1) Asian American,VA               ,(1) Male,(6) Graduate or Professional degree,(08) India,NA,(1) U.S. Citizen,"(7) $250,000 and over",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(3) Somewhat favorable,(2) Somewhat unfavorable,(3) Somewhat favorable,(1) Yes,(2) No,(2) Somewhat agree,(2) Somewhat agree,(1) Strongly agree,(1) Strongly agree,(2) Somewhat agree,(2) Somewhat agree,(2) Somewhat agree,(1) Strongly agree,(1) Strongly agree,(4) Somewhat disagree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(2) No,(2) No,(2) No,(2) No,(1) Yes,(2) No,(2) No,(2) No,(3) ANSWERFROM(RETHNIC) American
0400000165,685.6029813,(06) Indian,(1) Asian American,FL               ,(1) Male,(6) Graduate or Professional degree,(08) India,NA,(1) U.S. Citizen,"(4) $75,000 to $100,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(2) Trump,(2) Republican,NA,NA,(2) Somewhat unfavorable,(2) Somewhat unfavorable,(1) Very unfavorable,(2) No,(2) No,(2) Somewhat agree,(4) Somewhat disagree,(2) Somewhat agree,(2) Somewhat agree,(2) Somewhat agree,(2) Somewhat agree,(4) Somewhat disagree,(3) Neither,(3) Neither,(2) Somewhat agree,(2) No,(1) Yes,(2) No,(2) No,(2) No,(2) No,(1) Yes,(1) Yes,(2) No,(1) Yes,(1) Yes,(1) Yes,(2) No,(2) No,(2) No,NA,(3) ANSWERFROM(RETHNIC) American
0400000001,1931.0513114,(06) Indian,(1) Asian American,NY               ,(2) Female,(3) High school degree/GED,(28) Other,NA,(1) U.S. Citizen,"(1) Up to $20,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(2) No,NA,(1) Democrat,NA,NA,(3) Somewhat favorable,(1) Very unfavorable,(4) Very favorable,(1) Yes,(2) No,(2) Somewhat agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(5) Strongly disagree,(1) Strongly agree,(5) Strongly disagree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(2) No,(3) ANSWERFROM(RETHNIC) American
0450000001,4238.1645759,(06) Indian,(1) Asian American,CA               ,(2) Female,(6) Graduate or Professional degree,(28) Other,NA,(1) U.S. Citizen,"(4) $75,000 to $100,000",NA,(1) Below age 35,NA,"(1) Yes, registered",(2) No,NA,(2) Republican,NA,(2) Closer to the Democratic party,(4) Very favorable,(1) Very unfavorable,(3) Somewhat favorable,(1) Yes,(2) No,(5) Strongly disagree,(5) Strongly disagree,(5) Strongly disagree,(5) Strongly disagree,NA,(1) Strongly agree,(1) Strongly agree,(3) Neither,(1) Strongly agree,(5) Strongly disagree,(1) Yes,(2) No,(2) No,(2) No,(1) Yes,(1) Yes,(1) Yes,(1) Yes,(1) Yes,(1) Yes,(2) No,(2) No,(1) Yes,(1) Yes,(1) Yes,(1) Yes,(5) American
0450000233,685.6029813,(06) Indian,(1) Asian American,FL               ,(1) Male,(6) Graduate or Professional degree,(08) India,NA,(1) U.S. Citizen,"(6) $125,000 to $250,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(3) Somewhat favorable,(3) Somewhat favorable,(4) Very favorable,(1) Yes,(1) Yes,(1) Strongly agree,(2) Somewhat agree,(4) Somewhat disagree,(1) Strongly agree,(2) Somewhat agree,(1) Strongly agree,(5) Strongly disagree,(2) Somewhat agree,(2) Somewhat agree,(4) Somewhat disagree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(1) Yes,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(3) ANSWERFROM(RETHNIC) American
0400000340,687.4650502,(06) Indian,(1) Asian American,CA               ,(1) Male,(6) Graduate or Professional degree,(08) India,NA,(1) U.S. Citizen,NA,NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(4) Very favorable,(2) Somewhat unfavorable,(4) Very favorable,(2) No,(2) No,(2) Somewhat agree,(2) Somewhat agree,(2) Somewhat agree,(2) Somewhat agree,(2) Somewhat agree,(2) Somewhat agree,(2) Somewhat agree,(2) Somewhat agree,(2) Somewhat agree,(2) Somewhat agree,(2) No,(2) No,(2) No,NA,(2) No,(2) No,(2) No,NA,(1) Yes,NA,NA,NA,(2) No,(2) No,(2) No,(2) No,(3) ANSWERFROM(RETHNIC) American
0400000237,4238.1645759,(06) Indian,(1) Asian American,CA               ,(2) Female,"(4) Some college, but no degree",(08) India,NA,(1) U.S. Citizen,"(3) $50,000 to $75,000",NA,(1) Below age 35,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(3) Somewhat favorable,(1) Yes,(2) No,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(2) Somewhat agree,(4) Somewhat disagree,(4) Somewhat disagree,(2) Somewhat agree,(1) Yes,(2) No,(1) Yes,(2) No,(2) No,(1) Yes,(1) Yes,(1) Yes,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) ANSWERFROM(RETHNIC)
0400000232,687.4650502,(06) Indian,(1) Asian American,CA               ,(1) Male,(6) Graduate or Professional degree,(08) India,NA,(1) U.S. Citizen,"(2) $20,000 to $50,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(3) Independent,NA,(3) Closer to neither party,(3) Somewhat favorable,(1) Very unfavorable,(3) Somewhat favorable,(2) No,(1) Yes,(5) Strongly disagree,(2) Somewhat agree,(3) Neither,(5) Strongly disagree,(3) Neither,(2) Somewhat agree,(2) Somewhat agree,(3) Neither,(2) Somewhat agree,NA,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(3) ANSWERFROM(RETHNIC) American
0400000106,857.5587644,(06) Indian,(1) Asian American,NY               ,(1) Male,(6) Graduate or Professional degree,(08) India,NA,(1) U.S. Citizen,"(6) $125,000 to $250,000",NA,(2) 35 or above,(4) 50 to 64,"(1) Yes, registered",(1) Yes,(1) Clinton,(3) Independent,(3) Closer to neither party,NA,(3) Somewhat favorable,(3) Somewhat favorable,(3) Somewhat favorable,(1) Yes,(2) No,(4) Somewhat disagree,(4) Somewhat disagree,(2) Somewhat agree,(4) Somewhat disagree,(2) Somewhat agree,(4) Somewhat disagree,(4) Somewhat disagree,(5) Strongly disagree,(2) Somewhat agree,(5) Strongly disagree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(1) Yes,NA,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(3) ANSWERFROM(RETHNIC) American
0400000239,167.8532381,(06) Indian,(1) Asian American,CA               ,(1) Male,(5) College degree or Bachelor's degree,NA,NA,NA,"(6) $125,000 to $250,000",NA,(2) 35 or above,NA,(4) Not eligible to vote/register,NA,NA,(1) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(2) Somewhat unfavorable,(2) No,(2) No,(3) Neither,(2) Somewhat agree,(2) Somewhat agree,(1) Strongly agree,(4) Somewhat disagree,(2) Somewhat agree,(2) Somewhat agree,(2) Somewhat agree,(1) Strongly agree,(4) Somewhat disagree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(3) ANSWERFROM(RETHNIC) American
0400000059,1644.4548457,(06) Indian,(1) Asian American,NY               ,(2) Female,(6) Graduate or Professional degree,(28) Other,NA,(1) U.S. Citizen,"(5) $100,000 to $125,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(2) Somewhat unfavorable,(2) No,(2) No,(2) Somewhat agree,(1) Strongly agree,(2) Somewhat agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(3) Neither,(4) Somewhat disagree,(4) Somewhat disagree,(5) Strongly disagree,(2) No,(1) Yes,(2) No,(1) Yes,(1) Yes,(2) No,(1) Yes,(1) Yes,(2) No,(1) Yes,(2) No,(1) Yes,(2) No,(1) Yes,(2) No,(2) No,(3) ANSWERFROM(RETHNIC) American
0400000073,950.6467718,(06) Indian,(1) Asian American,NJ               ,(1) Male,(6) Graduate or Professional degree,(08) India,NA,(2) Visa,"(5) $100,000 to $125,000",NA,(2) 35 or above,NA,NA,NA,NA,(3) Independent,(3) Closer to neither party,NA,(3) Somewhat favorable,(3) Somewhat favorable,(3) Somewhat favorable,NA,NA,(2) Somewhat agree,(1) Strongly agree,(2) Somewhat agree,NA,NA,NA,(4) Somewhat disagree,(5) Strongly disagree,(1) Strongly agree,(4) Somewhat disagree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) ANSWERFROM(RETHNIC)
0400000361,1460.5726083,(06) Indian,(1) Asian American,MD               ,(2) Female,(6) Graduate or Professional degree,(08) India,NA,(1) U.S. Citizen,NA,"(3) More than $100,000",(2) 35 or above,(4) 50 to 64,"(1) Yes, registered",(1) Yes,NA,(1) Democrat,NA,NA,(5) No opinion,(5) No opinion,(4) Very favorable,(2) No,(2) No,(4) Somewhat disagree,(3) Neither,(2) Somewhat agree,(1) Strongly agree,(1) Strongly agree,(5) Strongly disagree,(5) Strongly disagree,(5) Strongly disagree,(4) Somewhat disagree,(5) Strongly disagree,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(3) ANSWERFROM(RETHNIC) American
0400000262,1330.1036131,(06) Indian,(1) Asian American,IL               ,(2) Female,(6) Graduate or Professional degree,(28) Other,NA,(1) U.S. Citizen,"(5) $100,000 to $125,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(3) Somewhat favorable,(2) Somewhat unfavorable,(2) Somewhat unfavorable,(1) Yes,(2) No,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(5) Strongly disagree,(5) Strongly disagree,(5) Strongly disagree,(5) Strongly disagree,(1) Yes,(1) Yes,(1) Yes,(2) No,(2) No,(2) No,(1) Yes,(1) Yes,(1) Yes,(2) No,(2) No,(1) Yes,(2) No,(2) No,(2) No,(2) No,(5) American
0400000263,2204.1534563,(06) Indian,(1) Asian American,FL               ,(1) Male,"(4) Some college, but no degree",(08) India,NA,(1) U.S. Citizen,NA,NA,(1) Below age 35,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(3) Somewhat favorable,(1) Very unfavorable,(3) Somewhat favorable,(2) No,(2) No,(1) Strongly agree,(1) Strongly agree,(2) Somewhat agree,(2) Somewhat agree,(1) Strongly agree,(1) Strongly agree,(2) Somewhat agree,(4) Somewhat disagree,(2) Somewhat agree,(4) Somewhat disagree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(3) ANSWERFROM(RETHNIC) American
0400000004,1092.6670751,(06) Indian,(1) Asian American,TX               ,(1) Male,(6) Graduate or Professional degree,(08) India,NA,(1) U.S. Citizen,"(6) $125,000 to $250,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(5) Some other candidate,(3) Independent,(3) Closer to neither party,NA,(4) Very favorable,(3) Somewhat favorable,(3) Somewhat favorable,(1) Yes,(2) No,(2) Somewhat agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(4) Somewhat disagree,(1) Strongly agree,(5) Strongly disagree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Yes,(2) No,(2) No,(2) No,(2) No,(1) Yes,(1) Yes,(1) Yes,(2) No,(1) Yes,(1) Yes,(2) No,(1) Yes,(2) No,(2) No,(2) No,(5) American
0400000116,687.4650502,(06) Indian,(1) Asian American,CA               ,(1) Male,(5) College degree or Bachelor's degree,(28) Other,NA,(1) U.S. Citizen,"(4) $75,000 to $100,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,(1) Yes,(1) Yes,NA,(1) Strongly agree,(2) Somewhat agree,(1) Strongly agree,NA,(1) Strongly agree,(3) Neither,NA,(2) Somewhat agree,(1) Strongly agree,(2) No,(2) No,(1) Yes,(2) No,(2) No,(2) No,(1) Yes,(1) Yes,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(5) American
0400000418,1279.1431779,(06) Indian,(1) Asian American,WA               ,(1) Male,(6) Graduate or Professional degree,(08) India,NA,(1) U.S. Citizen,"(7) $250,000 and over",NA,(2) 35 or above,(5) 65 or over,"(1) Yes, registered",(1) Yes,(2) Trump,(3) Independent,NA,(3) Closer to neither party,(4) Very favorable,(4) Very favorable,(2) Somewhat unfavorable,NA,(2) No,NA,(5) Strongly disagree,NA,(1) Strongly agree,(5) Strongly disagree,(5) Strongly disagree,(5) Strongly disagree,(5) Strongly disagree,(2) Somewhat agree,(5) Strongly disagree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(2) No,(2) No,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) ANSWERFROM(RETHNIC)
0400000094,544.4721116,(06) Indian,(1) Asian American,IL               ,(1) Male,"(4) Some college, but no degree",NA,NA,NA,NA,NA,(1) Below age 35,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(4) Very favorable,(2) Somewhat unfavorable,(3) Somewhat favorable,(2) No,(2) No,(2) Somewhat agree,(2) Somewhat agree,(3) Neither,(3) Neither,(2) Somewhat agree,(2) Somewhat agree,(2) Somewhat agree,(2) Somewhat agree,(4) Somewhat disagree,(4) Somewhat disagree,NA,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(2) No,(3) ANSWERFROM(RETHNIC) American
0450000135,1031.9983194,(06) Indian,(1) Asian American,FL               ,(2) Female,(5) College degree or Bachelor's degree,NA,NA,NA,"(2) $20,000 to $50,000",NA,(1) Below age 35,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,(1) Yes,(2) No,(2) Somewhat agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(3) Neither,(2) Somewhat agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Yes,(1) Yes,(2) No,(2) No,(2) No,(2) No,(1) Yes,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(3) ANSWERFROM(RETHNIC) American
0400000431,687.4650502,(06) Indian,(1) Asian American,CA               ,(1) Male,"(4) Some college, but no degree",(08) India,NA,(1) U.S. Citizen,"(6) $125,000 to $250,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(3) Somewhat favorable,(2) No,(2) No,(2) Somewhat agree,(1) Strongly agree,(2) Somewhat agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(2) Somewhat agree,(2) Somewhat agree,(2) Somewhat agree,(2) Somewhat agree,(1) Yes,(1) Yes,(1) Yes,(1) Yes,(1) Yes,(1) Yes,(1) Yes,(1) Yes,(1) Yes,(2) No,(2) No,(1) Yes,(1) Yes,(2) No,(2) No,(2) No,(3) ANSWERFROM(RETHNIC) American
0400000329,5286.7781074,(06) Indian,(1) Asian American,NY               ,(2) Female,(6) Graduate or Professional degree,(08) India,NA,(2) Visa,NA,"(2) $50,000 to $100,000",(1) Below age 35,NA,NA,NA,NA,(2) Republican,(2) Closer to the Democratic party,NA,(4) Very favorable,(5) No opinion,(3) Somewhat favorable,NA,NA,(2) Somewhat agree,(4) Somewhat disagree,(4) Somewhat disagree,(2) Somewhat agree,(5) Strongly disagree,(1) Strongly agree,(4) Somewhat disagree,(1) Strongly agree,(2) Somewhat agree,(1) Strongly agree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) ANSWERFROM(RETHNIC)
0400000434,1086.4624387,(06) Indian,(1) Asian American,NC               ,(1) Male,(6) Graduate or Professional degree,(08) India,NA,(1) U.S. Citizen,"(7) $250,000 and over",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,(1) Yes,(2) No,(2) Somewhat agree,(2) Somewhat agree,(1) Strongly agree,(1) Strongly agree,(2) Somewhat agree,(2) Somewhat agree,(2) Somewhat agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Yes,(2) No,(1) Yes,(2) No,(2) No,(2) No,(1) Yes,(1) Yes,(2) No,(1) Yes,(2) No,(1) Yes,(2) No,(2) No,(2) No,(2) No,(1) Asian American
0400000136,1427.8578262,(06) Indian,(1) Asian American,VA               ,(2) Female,(6) Graduate or Professional degree,(05) Burma/Myanmar,NA,(1) U.S. Citizen,"(6) $125,000 to $250,000",NA,(2) 35 or above,NA,"(1) Yes, registered",(1) Yes,(1) Clinton,(1) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,(2) No,(2) No,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(2) Somewhat agree,(5) Strongly disagree,(1) Strongly agree,(2) Somewhat agree,NA,NA,(1) Strongly agree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(1) Yes,(2) No,(1) Yes,(2) No,(2) No,(1) Yes,(2) No,(1) Yes,(2) No,(1) Asian American
0400000406,1931.0513114,(06) Indian,(1) Asian American,NY               ,(2) Female,(3) High school degree/GED,(08) India,NA,(1) U.S. Citizen,"(1) Up to $20,000",NA,(2) 35 or above,(5) 65 or over,"(1) Yes, registered",(1) Yes,NA,(2) Republican,(2) Closer to the Democratic party,NA,(4) Very favorable,(1) Very unfavorable,(3) Somewhat favorable,(2) No,(2) No,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,NA,(5) Strongly disagree,(1) Strongly agree,(2) Somewhat agree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(1) Yes,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(5) American
0400000343,1031.9983194,(06) Indian,(1) Asian American,FL               ,(2) Female,(6) Graduate or Professional degree,NA,NA,NA,NA,"(3) More than $100,000",(1) Below age 35,NA,(2) Not registered,(2) No,NA,(1) Democrat,NA,NA,(4) Very favorable,(5) No opinion,(3) Somewhat favorable,(1) Yes,(2) No,(3) Neither,(3) Neither,(1) Strongly agree,(2) Somewhat agree,(3) Neither,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Strongly agree,(1) Yes,(1) Yes,(1) Yes,(1) Yes,(1) Yes,(1) Yes,(1) Yes,(1) Yes,(1) Yes,(2) No,(2) No,(2) No,(1) Yes,(2) No,(1) Yes,(2) No,(3) ANSWERFROM(RETHNIC) American
0400000030,1822.960426,(06) Indian,(1) Asian American,NJ               ,(2) Female,(5) College degree or Bachelor's degree,(08) India,NA,(1) U.S. Citizen,"(3) $50,000 to $75,000",NA,(2) 35 or above,(4) 50 to 64,"(1) Yes, registered",(1) Yes,NA,(3) Independent,NA,NA,(3) Somewhat favorable,(1) Very unfavorable,(3) Somewhat favorable,(2) No,(2) No,(5) Strongly disagree,(3) Neither,(2) Somewhat agree,(1) Strongly agree,(1) Strongly agree,(2) Somewhat agree,(4) Somewhat disagree,NA,NA,(5) Strongly disagree,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(2) No,(5) American
