"year","case_id","weight","weight_cumulative","state","st","cd","dist","dist_up","cong","cong_up","zipcode","county_fips","tookpost","weight_post","rvweight","rvweight_post","starttime","age","gender","party","race","familyincome","college_grad_prob","married_prob","pid3","pid3_leaner","pid7","ideo5","birthyr","race0","hispanic","educ","faminc","marstat","economy_retro","newsint","approval_pres","approval_rep","approval_sen1","approval_sen2","approval_gov","intent_pres_08","intent_pres_12","intent_pres_16","voted_pres_08","voted_pres_12","voted_pres_16","vv_regstatus","vv_party_gen","vv_party_prm","vv_turnout_gvm","vv_turnout_pvm","intent_rep","intent_rep_party","voted_rep","voted_rep_party","intent_gov","intent_gov_party","voted_gov","voted_gov_party","intent_sen","intent_sen_party","voted_sen","voted_sen_party","intent_rep_chosen","intent_sen_chosen","intent_gov_chosen","voted_rep_chosen","voted_sen_chosen","voted_gov_chosen","rep_current","rep_icpsr","sen1_current","sen1_icpsr","sen2_current","sen2_icpsr","gov_current"
2016,303172559,0.672085749875747,0.341244777026695,"North Carolina","NC","NC-2",2,4,114,115,27513,37183,"Took Post-Election Survey",0.497988025140677,NA,NA,"09oct2016 12:32:24",59,"M","NPA","C",135000,1,1,"Independent","Independent (Excluding Leaners)","Independent","Moderate",1957,"White","No","Post-Grad","120k - 150k","Married","Gotten Better / Somewhat Better","Most Of The Time","Approve / Somewhat Approve","Strongly Disapprove","Disapprove / Somewhat Disapprove","Strongly Disapprove","Strongly Disapprove",NA,NA,"Hillary Clinton (Democrat)",NA,"Barack Obama","Hilary Clinton","Active","No Party Affiliation","No Record Of Party Registration","Voted","Voted","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","David Price (D)","Deborah K. Ross (D)","Roy Cooper (D)","David Price (D)","Deborah K. Ross (D)","Roy Cooper (D)","Renee Ellmers (R)",21159,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,303172704,1.16631907655541,0.592186775712344,"North Carolina","NC","NC-5",5,5,114,115,28681,37003,"Took Post-Election Survey",0.844319562660616,NA,NA,"09oct2016 12:45:16",63,"F","REP","C",15000,0,0,"Republican","Republican (Including Leaners)","Not Very Strong Republican","Moderate",1953,"White","No","High School Graduate","10k - 20k","Widowed","Gotten Much Worse","Most Of The Time","Strongly Disapprove","Strongly Disapprove","Strongly Disapprove","Strongly Disapprove","Approve / Somewhat Approve",NA,NA,"Donald Trump (Republican)",NA,"Mitt Romney","Donald Trump","Active","Republican Party","No Record Of Party Registration","Voted","No Record Of Voting","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Republican / Candidate 2]","Republican","[Democrat / Candidate 1]","Democratic","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","Josh Brannon (D)","Richard Burr (R)","Pat McCrory (R)","Josh Brannon (D)","Richard Burr (R)","Roy Cooper (D)","Virginia Foxx (R)",20521,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,303174090,0.331566945416796,0.168349780335463,"North Carolina","NC","NC-13",13,4,114,115,27613,37183,"Took Post-Election Survey",0.232714509599496,NA,NA,"10oct2016 05:55:08",60,"M","NPA","H",150000,1,1,"Independent","Republican (Including Leaners)","Lean Republican","Conservative",1956,"Hispanic","","4-Year","150k+","Married","Gotten Much Worse","Most Of The Time","Strongly Disapprove","Approve / Somewhat Approve","Approve / Somewhat Approve","Approve / Somewhat Approve","Strongly Approve",NA,NA,"Donald Trump (Republican)",NA,"Mitt Romney","Donald Trump","Active","No Party Affiliation","Republican Party","Voted","Voted","[Republican / Candidate 2]","Republican","I Did Not Vote In This Race","","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","Sue Googe (R)","Richard Burr (R)","Pat McCrory (R)","","Richard Burr (R)","Pat McCrory (R)","George Holding (R)",21349,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,303174361,1.94066627108642,0.985353772316325,"North Carolina","NC","NC-13",13,2,114,115,27596,37069,"Took Post-Election Survey",3.04410374274128,NA,NA,"09oct2016 13:40:51",21,"M","NPA","C",90000,0,0,"Independent","Independent (Excluding Leaners)","Independent","Very Conservative",1995,"White","No","Some College","80k - 100k","Single / Never Married","Gotten Worse / Somewhat Worse","Most Of The Time","Strongly Disapprove","Disapprove / Somewhat Disapprove","Approve / Somewhat Approve","Never Heard / Not Sure","Approve / Somewhat Approve",NA,NA,"Other",NA,"","Other / Someone Else","Active","No Party Affiliation","No Record Of Party Registration","Voted","No Record Of Voting","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","","","George Holding (R)","Richard Burr (R)","Pat McCrory (R)","George Holding (R)","","Pat McCrory (R)","George Holding (R)",21349,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,303175374,0.324005820660028,0.164510695319643,"North Carolina","NC","NC-2",2,6,114,115,27330,37105,"Did Not Take Post-Election Survey",NA,NA,NA,"09oct2016 12:54:58",46,"F","NPA","B",35000,0,1,"Democrat","Democrat (Including Leaners)","Strong Democrat","Moderate",1970,"Black","No","Some College","30k - 40k","Married","Gotten Much Better","Some Of The Time","Approve / Somewhat Approve","Strongly Disapprove","Approve / Somewhat Approve","Approve / Somewhat Approve","Never Heard / Not Sure",NA,NA,"Hillary Clinton (Democrat)",NA,"Barack Obama","","No Record Of Registration","No Record Of Party Registration","No Record Of Party Registration","No Record Of Voting","No Record Of Voting","[Democrat / Candidate 1]","Democratic","","","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","","","Pete Glidewell (D)","Deborah K. Ross (D)","Roy Cooper (D)","","","Roy Cooper (D)","Renee Ellmers (R)",21159,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,303175426,0.948590467857515,0.481637265413723,"North Carolina","NC","NC-4",4,4,114,115,27616,37183,"Took Post-Election Survey",0.764646421988633,NA,NA,"09oct2016 12:58:23",41,"M","DEM","N",55000,1,0,"Democrat","Democrat (Including Leaners)","Not Very Strong Democrat","Moderate",1975,"Native American","No","4-Year","50k - 60k","Divorced","Stayed About The Same","Most Of The Time","Approve / Somewhat Approve","Approve / Somewhat Approve","Disapprove / Somewhat Disapprove","Disapprove / Somewhat Disapprove","Strongly Disapprove",NA,NA,"Hillary Clinton (Democrat)",NA,"Barack Obama","Hilary Clinton","Active","Democratic Party","No Record Of Party Registration","Voted","No Record Of Voting","I'm Not Sure","","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","I'm Not Sure","","[Republican / Candidate 2]","Republican","","","Roy Cooper (D)","David Price (D)","Richard Burr (R)","Roy Cooper (D)","David Price (D)",15438,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,303177189,0.831080435748403,0.421972728986805,"North Carolina","NC","NC-2",2,6,114,115,27298,37151,"Did Not Take Post-Election Survey",NA,NA,NA,"10oct2016 15:15:35",49,"M","NPA","C",25000,0,1,"Independent","Independent (Excluding Leaners)","Independent","Conservative",1967,"White","No","High School Graduate","20k - 30k","Married","Stayed About The Same","Most Of The Time","Strongly Disapprove","Approve / Somewhat Approve","Strongly Disapprove","Approve / Somewhat Approve","Approve / Somewhat Approve",NA,NA,"Donald Trump (Republican)",NA,"Other / Someone Else","","Active","No Party Affiliation","No Record Of Party Registration","Voted","No Record Of Voting","[Republican / Candidate 2]","Republican","","","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Other / Candidate 3]","Libertarian","","","Mark Walker (R)","Sean Haugh (L)","Pat McCrory (R)","","","Pat McCrory (R)","Renee Ellmers (R)",21159,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,303177224,0.788144126877669,0.400172250179374,"North Carolina","NC","NC-9",9,12,114,115,28273,37119,"Took Post-Election Survey",1.04533695723295,NA,NA,"10oct2016 07:52:17",30,"M","NPA","B",NA,0,1,"Democrat","Democrat (Including Leaners)","Strong Democrat","Liberal",1986,"Black","No","2-Year","Prefer not to say","Married","Stayed About The Same","Only Now And Then","Approve / Somewhat Approve","Never Heard / Not Sure","Disapprove / Somewhat Disapprove","Disapprove / Somewhat Disapprove","Disapprove / Somewhat Disapprove",NA,NA,"Hillary Clinton (Democrat)",NA,"Barack Obama","","No Record Of Registration","No Record Of Party Registration","No Record Of Party Registration","No Record Of Voting","No Record Of Voting","","","","","I'm Not Sure","","I Did Not Vote In This Race","","[Democrat / Candidate 1]","Democratic","","","","Deborah K. Ross (D)","","","","","Robert Pittenger (R)",21347,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,303177388,2.63209995579566,1.33642226857736,"North Carolina","NC","NC-5",5,5,114,115,28681,37003,"Took Post-Election Survey",2.01839091008852,NA,NA,"09oct2016 13:30:22",44,"M","REP","C",25000,0,0,"Republican","Republican (Including Leaners)","Strong Republican","Very Conservative",1972,"White","No","2-Year","20k - 30k","Single / Never Married","Gotten Worse / Somewhat Worse","Most Of The Time","Strongly Disapprove","Strongly Disapprove","Disapprove / Somewhat Disapprove","Disapprove / Somewhat Disapprove","Strongly Approve",NA,NA,"Donald Trump (Republican)",NA,"Mitt Romney","Donald Trump","Active","Republican Party","Republican Party","Voted","Voted","No One","","I Did Not Vote In This Race","","[Republican / Candidate 2]","Republican","[Democrat / Candidate 1]","Democratic","[Other / Candidate 3]","Libertarian","[Other / Candidate 3]","Libertarian","","Sean Haugh (L)","Pat McCrory (R)","","Sean Haugh (L)","Roy Cooper (D)","Virginia Foxx (R)",20521,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,303179136,0.476906667134925,0.242144561641262,"North Carolina","NC","NC-3",3,3,114,115,27860,37013,"Took Post-Election Survey",0.388375574485911,NA,NA,"09oct2016 21:27:26",65,"F","DEM","B",35000,0,0,"Democrat","Democrat (Including Leaners)","Strong Democrat","Moderate",1951,"Black","No","2-Year","30k - 40k","Single / Never Married","Gotten Better / Somewhat Better","Some Of The Time","Approve / Somewhat Approve","Never Heard / Not Sure","Disapprove / Somewhat Disapprove","Disapprove / Somewhat Disapprove","Disapprove / Somewhat Disapprove",NA,NA,"Hillary Clinton (Democrat)",NA,"Barack Obama","Hilary Clinton","Active","Democratic Party","Democratic Party","Voted","Voted","I'm Not Sure","","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","","Deborah K. Ross (D)","Roy Cooper (D)","Ernest T. Reeves (D)","Deborah K. Ross (D)","Roy Cooper (D)","Walter Jones (R)",29546,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,303180407,0.37121983705696,0.188483137081553,"North Carolina","NC","NC-13",13,2,114,115,27529,37183,"Took Post-Election Survey",0.261503105817046,NA,NA,"11oct2016 09:20:22",56,"M","DEM","C",110000,0,1,"Democrat","Democrat (Including Leaners)","Strong Democrat","Very Liberal",1960,"White","No","2-Year","100k - 120k","Married","Gotten Better / Somewhat Better","Most Of The Time","Strongly Approve","Strongly Disapprove","Strongly Disapprove","Strongly Disapprove","Strongly Disapprove",NA,NA,"Hillary Clinton (Democrat)",NA,"Barack Obama","Hilary Clinton","Active","Democratic Party","Democratic Party","Voted","Voted","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","John P. McNeil (D)","Deborah K. Ross (D)","Roy Cooper (D)","John P. McNeil (D)","Deborah K. Ross (D)","Roy Cooper (D)","George Holding (R)",21349,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,303181676,0.873366417880637,0.443443010936299,"North Carolina","NC","NC-7",7,7,114,115,28411,37129,"Took Post-Election Survey",0.718385909831065,NA,NA,"09oct2016 14:15:48",47,"F","DEM","C",NA,1,1,"Democrat","Democrat (Including Leaners)","Strong Democrat","Very Liberal",1969,"White","No","Post-Grad","Prefer not to say","Domestic Partnership","Gotten Better / Somewhat Better","Most Of The Time","Strongly Approve","Never Heard / Not Sure","Never Heard / Not Sure","Never Heard / Not Sure","Strongly Disapprove",NA,NA,"Hillary Clinton (Democrat)",NA,"Barack Obama","Hilary Clinton","Dropped","Democratic Party","No Record Of Party Registration","No Record Of Voting","No Record Of Voting","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","J. Wesley Casteen (D)","Deborah K. Ross (D)","Roy Cooper (D)","J. Wesley Casteen (D)","Deborah K. Ross (D)","Roy Cooper (D)","David Rouzer (R)",21544,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,303181948,1.60380267960544,0.814314673236199,"North Carolina","NC","NC-3",3,3,114,115,28540,37133,"Did Not Take Post-Election Survey",NA,NA,NA,"14oct2016 19:00:13",25,"M","REP","C",75000,0,1,"Republican","Republican (Including Leaners)","Strong Republican","Very Conservative",1991,"White","No","2-Year","70k - 80k","Married","Stayed About The Same","Most Of The Time","Disapprove / Somewhat Disapprove","Strongly Approve","Approve / Somewhat Approve","Never Heard / Not Sure","Strongly Approve",NA,NA,"I'm Not Sure",NA,"Mitt Romney","","Active","Republican Party","Republican Party","Voted","Voted","[Republican / Candidate 2]","Republican","","","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","","","Walter B. Jones (R)","Richard Burr (R)","Pat McCrory (R)","","","Pat McCrory (R)","Walter Jones (R)",29546,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,303183043,0.387248474701462,0.196621516566687,"North Carolina","NC","NC-13",13,2,114,115,27526,37183,"Took Post-Election Survey",0.270808396358339,NA,NA,"09oct2016 14:17:56",45,"M","NPA","C",110000,1,1,"Independent","Republican (Including Leaners)","Lean Republican","Conservative",1971,"White","No","Post-Grad","100k - 120k","Married","Stayed About The Same","Some Of The Time","Strongly Disapprove","Never Heard / Not Sure","Approve / Somewhat Approve","Approve / Somewhat Approve","Strongly Disapprove",NA,NA,"Gary Johnson (Libertarian)",NA,"Mitt Romney","Other / Someone Else","Active","No Party Affiliation","No Record Of Party Registration","Voted","No Record Of Voting","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","George Holding (R)","Richard Burr (R)","Roy Cooper (D)","George Holding (R)","Richard Burr (R)","Roy Cooper (D)","George Holding (R)",21349,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,303183409,0.863849358997474,0.438610820048253,"North Carolina","NC","NC-1",1,1,114,115,27707,37063,"Took Post-Election Survey",0.756322947131517,NA,NA,"10oct2016 05:07:00",58,"F","DEM","B",90000,1,0,"Democrat","Democrat (Including Leaners)","Strong Democrat","Conservative",1958,"Black","No","4-Year","80k - 100k","Single / Never Married","Stayed About The Same","Most Of The Time","Strongly Approve","Disapprove / Somewhat Disapprove","Never Heard / Not Sure","Never Heard / Not Sure","Strongly Disapprove",NA,NA,"Hillary Clinton (Democrat)",NA,"Barack Obama","Hilary Clinton","Active","Democratic Party","No Record Of Party Registration","Voted","No Record Of Voting","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","G.K. Butterfield (D)","Deborah K. Ross (D)","Roy Cooper (D)","G.K. Butterfield (D)","Deborah K. Ross (D)","Roy Cooper (D)","G. K. Butterfield (D)",20340,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,303183435,0.330482127539615,0.167798974973674,"North Carolina","NC","NC-3",3,3,114,115,28570,37031,"Took Post-Election Survey",0.227298552673106,NA,NA,"09oct2016 15:24:18",55,"M","NPA","C",35000,0,0,"Independent","Independent (Excluding Leaners)","Independent","Moderate",1961,"White","No","Some College","30k - 40k","Divorced","Stayed About The Same","Hardly At All","Strongly Disapprove","Approve / Somewhat Approve","Disapprove / Somewhat Disapprove","Approve / Somewhat Approve","Strongly Disapprove",NA,NA,"Gary Johnson (Libertarian)",NA,"","Other / Someone Else","Active","No Party Affiliation","No Record Of Party Registration","Voted","No Record Of Voting","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","[Democrat / Candidate 1]","Democratic","Ernest T. Reeves (D)","Deborah K. Ross (D)","Roy Cooper (D)","Ernest T. Reeves (D)","Deborah K. Ross (D)","Roy Cooper (D)","Walter Jones (R)",29546,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
2016,303183556,1.73476725912705,0.880810620733239,"North Carolina","NC","NC-6",6,6,114,115,27048,37157,"Took Post-Election Survey",1.48964279558755,NA,NA,"10oct2016 04:49:23",64,"F","NPA","C",5000,0,0,"Independent","Republican (Including Leaners)","Lean Republican","Conservative",1952,"White","No","High School Graduate","Less than 10k","Widowed","Gotten Worse / Somewhat Worse","Most Of The Time","Strongly Disapprove","Never Heard / Not Sure","Never Heard / Not Sure","Never Heard / Not Sure","Strongly Approve",NA,NA,"Donald Trump (Republican)",NA,"Mitt Romney","Donald Trump","Active","No Party Affiliation","Republican Party","Voted","Voted","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","[Republican / Candidate 2]","Republican","Mark Walker (R)","Richard Burr (R)","Pat McCrory (R)","Mark Walker (R)","Richard Burr (R)","Pat McCrory (R)","Mark Walker (R)",21543,"Richard Burr (R)",29548,"Thom Tillis (R)",41504,"Pat McCrory (R)"
